lad24cd,reporting_year,households_on_register,jointly_managed_register,reasonable_preference,source
E07000245,2018,764,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000245,2019,988,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000080,2015,2632,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000080,2016,1928,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000080,2017,2106,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000080,2018,1966,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000080,2019,2543,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000080,2020,2268,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000080,2021,2325,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000080,2022,2130,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000080,2023,1641,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000080,2024,1638,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000080,2025,1686,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000119,2015,4162,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000119,2016,5049,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000119,2017,5024,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000119,2018,4450,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000119,2019,1748,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000119,2020,870,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000119,2021,663,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000119,2022,598,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000119,2023,699,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000119,2024,854,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000119,2025,789,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000037,2015,7984,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000037,2016,7582,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000037,2017,4835,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000037,2018,5397,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000037,2019,5505,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000037,2020,5307,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000037,2021,6141,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000037,2022,7143,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000037,2023,10001,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000037,2024,11675,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000037,2025,9862,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000173,2015,1016,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000173,2016,1044,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000173,2017,863,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000173,2018,728,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000173,2019,700,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000173,2020,595,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000173,2021,602,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000173,2022,613,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000173,2023,626,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000173,2024,708,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000173,2025,721,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000081,2015,4417,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000081,2016,4540,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000081,2017,4049,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000081,2018,4096,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000081,2019,5286,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000081,2020,4968,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000081,2021,5316,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000081,2022,4770,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000081,2023,4817,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000081,2024,4545,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000081,2025,4753,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000088,2015,909,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000088,2016,791,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000088,2017,924,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000088,2018,1060,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000088,2019,1143,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000088,2020,854,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000088,2021,701,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000088,2022,611,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000088,2023,611,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000088,2024,561,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000088,2025,553,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000109,2015,3156,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000109,2016,3276,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000109,2017,3629,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000109,2018,2399,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000109,2019,1595,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000109,2020,1906,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000109,2021,1196,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000109,2022,1030,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000109,2023,822,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000109,2024,867,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000109,2025,1023,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000145,2015,309,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000145,2016,219,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000145,2017,242,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000145,2018,258,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000145,2019,444,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000145,2020,769,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000145,2021,754,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000145,2022,497,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000145,2023,1568,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000145,2024,925,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000145,2025,1050,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000011,2015,11468,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000011,2016,11562,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000011,2017,12826,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000011,2018,13618,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000011,2019,15386,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000011,2020,16982,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000011,2021,19132,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000011,2022,20479,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000011,2023,22405,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000011,2024,23622,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000011,2025,25377,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000209,2015,2519,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000209,2016,2249,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000209,2017,2157,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000209,2018,2197,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000209,2019,2194,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000209,2020,1913,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000209,2021,1979,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000209,2022,1859,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000209,2023,1910,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000209,2024,2266,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000209,2025,2268,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000012,2015,10715,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000012,2016,11238,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000012,2017,12372,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000012,2018,12766,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000012,2019,12951,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000012,2020,13440,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000012,2021,13440,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000012,2022,8235,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000012,2023,8234,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000012,2024,7930,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000012,2025,7841,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000006,2015,1454,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000006,2016,1388,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000006,2017,1044,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000006,2018,1552,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000006,2019,3092,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000006,2020,3490,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000006,2021,4249,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000006,2022,4154,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000006,2023,4233,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000006,2024,2709,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000006,2025,1621,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000065,2015,959,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000065,2016,992,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000065,2017,1191,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000065,2018,1224,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000065,2019,1000,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000065,2020,978,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000065,2021,1274,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000065,2022,1332,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000065,2023,1407,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000013,2015,518,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000013,2016,1402,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000013,2017,1577,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000013,2018,1644,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000013,2019,1893,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000013,2020,1929,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000013,2021,1957,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000013,2022,1719,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000013,2023,1623,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000013,2024,1880,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000013,2025,2079,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000131,2015,961,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000131,2016,1069,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000131,2017,1127,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000131,2018,1053,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000131,2019,714,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000131,2020,455,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000131,2021,482,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000131,2022,596,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000131,2023,723,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000131,2024,695,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000131,2025,675,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000014,2015,10902,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000014,2016,8290,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000014,2017,9194,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000014,2018,9650,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000014,2019,10347,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000014,2020,10884,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000014,2021,11640,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000014,2022,11807,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000014,2023,12826,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000014,2024,13407,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000014,2025,14179,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000073,2015,2384,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000073,2016,2580,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000073,2017,2776,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000073,2018,2965,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000073,2019,3120,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000073,2020,3291,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000073,2021,3661,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000073,2022,3853,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000073,2023,4093,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000073,2024,4207,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000073,2025,1919,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000065,2015,1687,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000065,2016,1592,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000065,2017,1428,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000065,2018,1425,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000065,2019,1719,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000065,2020,1827,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000065,2021,1688,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000065,2022,1892,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000065,2023,2694,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000015,2015,762,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000015,2016,1050,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000015,2017,1637,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000015,2018,1883,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000015,2019,2012,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000015,2020,1915,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000015,2021,2013,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000015,2022,2061,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000015,2023,2163,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000015,2024,2427,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000015,2025,2122,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000089,2015,1347,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000089,2016,1221,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000089,2017,1292,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000089,2018,1367,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000089,2019,1459,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000089,2020,1263,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000089,2021,1468,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000089,2022,1584,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000089,2023,907,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000089,2024,1254,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000089,2025,1336,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000001,2015,3034,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000001,2016,3369,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000001,2017,2845,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000001,2018,2505,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000001,2019,3485,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000001,2020,2558,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000001,2021,2744,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000001,2022,2744,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000001,2023,1662,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000001,2024,2637,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000001,2025,2650,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000062,2015,1026,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000062,2016,1142,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000062,2017,1340,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000062,2018,1578,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000062,2019,1645,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000062,2020,1548,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000062,2021,1338,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000062,2022,1143,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000062,2023,1472,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000062,2024,1594,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000062,2025,1721,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000090,2015,2803,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000090,2016,2037,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000090,2017,1753,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000090,2018,1782,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000090,2019,1603,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000090,2020,1588,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000090,2021,1564,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000090,2022,1717,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000090,2023,1890,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000090,2024,1631,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000090,2025,1486,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000016,2015,2354,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000016,2016,2615,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000016,2017,2204,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000016,2018,2234,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000016,2019,1987,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000016,2020,1995,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000016,2021,2148,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000016,2022,1922,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000016,2023,2553,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000016,2024,3036,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000016,2025,2651,,,"MHCLG LAHS Section C, year ending 31 March 2025"
